timestep,charge_level,psiL_am,psiT_am,ampL_am,ampT_am,freq_rHz
2007,1.003715,0.773583,0.020028,1.607429,0.061359,0.012415
2008,1.003715,1.425910,0.021783,1.606572,0.061225,0.012415
2009,1.003715,2.009614,0.023684,1.608839,0.061094,0.012415
2010,1.003715,2.441138,0.025747,1.614068,0.060969,0.012415
2011,1.003715,2.650116,0.027988,1.620896,0.060848,0.012415
2012,1.003715,2.622907,0.030411,1.627442,0.060734,0.012415
2013,1.003715,2.388532,0.033004,1.632131,0.060627,0.012415
2014,1.003715,1.967714,0.035738,1.633980,0.060528,0.012415
2015,1.003715,1.350644,0.038563,1.632685,0.060438,0.012415
2016,1.003715,0.542982,0.041407,1.629051,0.060358,0.012415
2017,1.003715,-0.373593,0.044178,1.625188,0.060288,0.012415
2018,1.003715,-1.251666,0.046769,1.623535,0.060228,0.012415
2019,1.003715,-1.959014,0.049063,1.625384,0.060177,0.012415
2020,1.003715,-2.437312,0.050943,1.630450,0.060134,0.012415
2021,1.003715,-2.682838,0.052300,1.637395,0.060098,0.012415
2022,1.003715,-2.694847,0.053045,1.644375,0.060064,0.012415
2023,1.003715,-2.459023,0.053113,1.649449,0.060032,0.012415
2024,1.003715,-1.972804,0.052475,1.651224,0.059996,0.012415
2025,1.003715,-1.276980,0.051138,1.649564,0.059955,0.012415
2026,1.003715,-0.460773,0.049149,1.645757,0.059906,0.012415
2027,1.003715,0.366201,0.046590,1.641842,0.059847,0.012314
2028,1.003715,1.107204,0.043577,1.639602,0.059777,0.012314
2029,1.003715,1.686263,0.040243,1.639839,0.059695,0.012314
2030,1.003715,2.044651,0.036734,1.642111,0.059602,0.012314
2031,1.003715,2.152284,0.033192,1.645056,0.059499,0.012314
2032,1.003715,2.024234,0.029744,1.647169,0.059387,0.012314
2033,1.003715,1.717744,0.026485,1.647529,0.059268,0.012314
2034,1.003715,1.308248,0.023474,1.646007,0.059143,0.012314
2035,1.003715,0.855513,0.020719,1.643001,0.059013,0.012314
2036,1.003715,0.384330,0.018178,1.639113,0.058880,0.012314
2037,1.003715,-0.100458,0.015760,1.635026,0.058743,0.012314
2038,1.003715,-0.581504,0.013327,1.631452,0.058603,0.012314
2039,1.003715,-1.025134,0.010701,1.628981,0.058462,0.012314
2040,1.039701,-1.410195,0.007684,1.627961,0.058318,0.012314
2041,1.039701,-1.734697,0.004064,1.628512,0.058173,0.012314
2042,1.039701,-1.976000,-0.000361,1.630433,0.058027,0.012314
2043,1.039701,-2.057430,-0.005772,1.632846,0.057883,0.012314
2044,1.039701,-1.880598,-0.012309,1.634178,0.057745,0.012314
2045,1.039701,-1.400356,-0.020060,1.633093,0.057618,0.012314
2046,1.039701,-0.671580,-0.029046,1.629697,0.057510,0.012314
2047,1.039701,0.167352,-0.039220,1.625660,0.057433,0.012244
2048,1.039701,0.956642,-0.050458,1.623001,0.057401,0.012244
2049,1.039701,1.580350,-0.062566,1.622791,0.057428,0.012244
2050,1.039701,1.995945,-0.075277,1.624870,0.057531,0.012244
2051,1.039701,2.207488,-0.088269,1.628302,0.057725,0.012244
2052,1.039701,2.209891,-0.101171,1.631725,0.058023,0.012244
2053,1.039701,1.972804,-0.113583,1.633608,0.058433,0.012244
2054,1.039701,1.494862,-0.125085,1.632943,0.058954,0.012244
2055,1.039701,0.858100,-0.135260,1.629986,0.059579,0.012244
2056,1.039701,0.197571,-0.143710,1.625966,0.060292,0.012244
2057,1.039701,-0.390582,-0.150073,1.622131,0.061070,0.012244
2058,1.039701,-0.895865,-0.154034,1.619310,0.061883,0.012244
2059,1.039701,-1.346269,-0.155346,1.618059,0.062698,0.012244
2060,1.039701,-1.733004,-0.153832,1.618654,0.063480,0.012244
2061,1.039701,-1.992673,-0.149402,1.620739,0.064196,0.012244
2062,1.039701,-2.049133,-0.142049,1.623162,0.064819,0.012244
2063,1.039701,-1.860961,-0.131858,1.624438,0.065325,0.012244
2064,1.039701,-1.444053,-0.119000,1.623586,0.065703,0.012244
2065,1.039701,-0.865855,-0.103730,1.620679,0.065948,0.012244
2066,1.039701,-0.213081,-0.086376,1.616692,0.066065,0.012244
2067,1.039701,0.444152,-0.067330,1.612951,0.066072,0.012177
2068,1.039701,1.052409,-0.047033,1.610634,0.065990,0.012177
2069,1.039701,1.547740,-0.025959,1.610325,0.065851,0.012177
2070,1.039701,1.851249,-0.004605,1.611619,0.065687,0.012177
2071,1.039701,1.906159,0.016536,1.613226,0.065533,0.012177
2072,1.039701,1.711121,0.036984,1.613730,0.065421,0.012177
2073,1.039701,1.314440,0.056291,1.612372,0.065378,0.012177
2074,1.039701,0.788053,0.074049,1.609301,0.065425,0.012177
2075,1.039701,0.215864,0.089910,1.605345,0.065570,0.012177
2076,1.039701,-0.317118,0.103584,1.601484,0.065814,0.012177
2077,1.039701,-0.752880,0.114848,1.598362,0.066150,0.012177
2078,1.039701,-1.079200,0.123546,1.596186,0.066560,0.012177
2079,1.039701,-1.306906,0.129589,1.594870,0.067023,0.012177
2080,1.039701,-1.427518,0.132946,1.594077,0.067513,0.012177
2081,1.039701,-1.400842,0.133644,1.593169,0.068004,0.012177
2082,1.039701,-1.190061,0.131753,1.591408,0.068470,0.012177
2083,1.039701,-0.811179,0.127384,1.588460,0.068890,0.012177
2084,1.039701,-0.345591,0.120681,1.584673,0.069246,0.012177
2085,1.039701,0.103876,0.111815,1.580723,0.069523,0.012175
2086,1.039701,0.473812,0.100977,1.577122,0.069716,0.012175
2087,1.039701,0.758640,0.088380,1.574089,0.069822,0.012175
2088,1.039701,0.969375,0.074257,1.571644,0.069845,0.012175
2089,1.039701,1.086379,0.058861,1.569591,0.069794,0.012175
2090,1.039701,1.071584,0.042468,1.567494,0.069684,0.012175
2091,1.039701,0.924231,0.025377,1.564936,0.069533,0.012175
2092,1.039701,0.702633,0.007914,1.561809,0.069361,0.012175
2093,1.039701,0.478977,-0.009572,1.558268,0.069191,0.012175
2094,1.039701,0.276721,-0.026710,1.554491,0.069043,0.012175
2095,1.039701,0.061730,-0.043117,1.550606,0.068938,0.012175
2096,1.039701,-0.204124,-0.058405,1.546792,0.068889,0.012175
2097,1.039701,-0.506550,-0.072194,1.543335,0.068906,0.012175
2098,1.039701,-0.778276,-0.084127,1.540456,0.068991,0.012175
2099,1.039701,-0.948857,-0.093889,1.538064,0.069137,0.012175
2100,1.060234,-0.990575,-0.101222,1.535812,0.069335,0.012175
2101,1.060234,-0.918051,-0.105942,1.533342,0.069566,0.012175
2102,1.060234,-0.752350,-0.107953,1.530429,0.069810,0.012175
2103,1.060234,-0.505203,-0.107254,1.527016,0.070047,0.012175
2104,1.060234,-0.197910,-0.103943,1.523258,0.070257,0.012175
2105,1.060234,0.127981,-0.098223,1.519472,0.070425,0.012112
2106,1.060234,0.433572,-0.090386,1.515979,0.070539,0.012112
2107,1.060234,0.707774,-0.080802,1.513012,0.070594,0.012112
2108,1.060234,0.954796,-0.069900,1.510734,0.070590,0.012112
2109,1.060234,1.154805,-0.058149,1.509163,0.070534,0.012112
2110,1.060234,1.250465,-0.046025,1.507980,0.070432,0.012112
2111,1.060234,1.188247,-0.033990,1.506551,0.070297,0.012112
2112,1.060234,0.966447,-0.022465,1.504332,0.070139,0.012112
2113,1.060234,0.632209,-0.011803,1.501233,0.069969,0.012112
2114,1.060234,0.237126,-0.002280,1.497569,0.069794,0.012112
2115,1.060234,-0.189573,0.005931,1.493880,0.069620,0.012112
2116,1.060234,-0.623970,0.012754,1.490794,0.069452,0.012112
2117,1.060234,-1.016666,0.018216,1.488799,0.069290,0.012112
2118,1.060234,-1.293374,0.022439,1.487886,0.069135,0.012112
2119,1.060234,-1.394844,0.025625,1.487435,0.068985,0.012112
2120,1.060234,-1.316831,0.028041,1.486631,0.068841,0.012112
2121,1.060234,-1.104497,0.029992,1.484965,0.068702,0.012112
2122,1.060234,-0.808592,0.031800,1.482351,0.068567,0.012112
2123,1.060234,-0.457486,0.033781,1.478994,0.068437,0.012112
2124,1.060234,-0.070440,0.036220,1.475300,0.068313,0.012112
2125,1.060234,0.318260,0.039351,1.471780,0.068199,0.012052
2126,1.060234,0.657743,0.043340,1.468832,0.068097,0.012052
2127,1.060234,0.898652,0.048276,1.466533,0.068013,0.012052
2128,1.060234,1.014515,0.054166,1.464620,0.067950,0.012052
2129,1.060234,1.010071,0.060928,1.462698,0.067917,0.012052
2130,1.060234,0.909182,0.068403,1.460452,0.067920,0.012052
2131,1.060234,0.734877,0.076359,1.457723,0.067964,0.012052
2132,1.060234,0.503196,0.084504,1.454510,0.068057,0.012052
2133,1.060234,0.230047,0.092504,1.450960,0.068201,0.012052
2134,1.060234,-0.063494,0.099995,1.447335,0.068397,0.012052
2135,1.060234,-0.347737,0.106604,1.443921,0.068641,0.012052
2136,1.060234,-0.584758,0.111965,1.440901,0.068925,0.012052
2137,1.060234,-0.740420,0.115731,1.438247,0.069238,0.012052
2138,1.060234,-0.801012,0.117589,1.435765,0.069563,0.012052
2139,1.060234,-0.778594,0.117276,1.433229,0.069883,0.012052
2140,1.060234,-0.705082,0.114581,1.430510,0.070177,0.012052
2141,1.060234,-0.616772,0.109358,1.427596,0.070428,0.012052
2142,1.060234,-0.527223,0.101525,1.424510,0.070617,0.012052
2143,1.060234,-0.411548,0.091071,1.421242,0.070734,0.012052
2144,1.060234,-0.227347,0.078055,1.417776,0.070773,0.012052
2145,1.060234,0.043303,0.062607,1.414230,0.070734,0.011995
2146,1.060234,0.368494,0.044928,1.410931,0.070629,0.011995
2147,1.060234,0.674080,0.025284,1.408206,0.070474,0.011995
2148,1.060234,0.875692,0.004005,1.406045,0.070299,0.011995
2149,1.060234,0.916520,-0.018518,1.404022,0.070135,0.011995
2150,1.060234,0.795041,-0.041844,1.401636,0.070022,0.011995
2151,1.060234,0.567702,-0.065485,1.398703,0.070000,0.011995
2152,1.060234,0.324639,-0.088918,1.395391,0.070107,0.011995
2153,1.060234,0.150338,-0.111594,1.391939,0.070376,0.011995
2154,1.060234,0.086692,-0.132958,1.388468,0.070826,0.011995
2155,1.060234,0.118164,-0.152456,1.385018,0.071467,0.011995
2156,1.060234,0.185051,-0.169558,1.381613,0.072289,0.011995
2157,1.060234,0.209155,-0.183773,1.378234,0.073269,0.011995
2158,1.060234,0.118367,-0.194671,1.374809,0.074371,0.011995
2159,1.060234,-0.124888,-0.201893,1.371396,0.075546,0.011995
2160,1.070400,-0.489845,-0.205175,1.368402,0.076741,0.011995
2161,1.070400,-0.869530,-0.204359,1.366361,0.077901,0.011995
2162,1.070400,-1.126257,-0.199403,1.365265,0.078975,0.011995
2163,1.070400,-1.168661,-0.190385,1.364353,0.079919,0.011995
2164,1.070400,-1.001112,-0.177507,1.362777,0.080701,0.011995
2165,1.070400,-0.704420,-0.161089,1.360278,0.081301,0.011995
2166,1.070400,-0.367190,-0.141563,1.357122,0.081713,0.011995
2167,1.070400,-0.030776,-0.119450,1.353726,0.081945,0.011995
2168,1.070400,0.307677,-0.095352,1.350513,0.082017,0.011870
2169,1.070400,0.653997,-0.069920,1.347926,0.081961,0.011870
2170,1.070400,0.982808,-0.043834,1.346347,0.081815,0.011870
2171,1.070400,1.235060,-0.017776,1.345813,0.081620,0.011870
2172,1.070400,1.345926,0.007600,1.345814,0.081417,0.011870
2173,1.070400,1.283317,0.031686,1.345509,0.081244,0.011870
2174,1.070400,1.059617,0.053947,1.344231,0.081131,0.011870
2175,1.070400,0.711403,0.073934,1.341809,0.081096,0.011870
2176,1.070400,0.279798,0.091299,1.338597,0.081150,0.011870
2177,1.070400,-0.186209,0.105800,1.335311,0.081292,0.011870
2178,1.070400,-0.627063,0.117301,1.332706,0.081512,0.011870
2179,1.070400,-0.987476,0.125769,1.331203,0.081793,0.011870
2180,1.070400,-1.232896,0.131265,1.330729,0.082114,0.011870
2181,1.070400,-1.348876,0.133928,1.330821,0.082454,0.011870
2182,1.070400,-1.331377,0.133962,1.330823,0.082792,0.011870
2183,1.070400,-1.181785,0.131619,1.330120,0.083107,0.011870
2184,1.070400,-0.908380,0.127182,1.328344,0.083385,0.011870
2185,1.070400,-0.532424,0.120950,1.325554,0.083615,0.011870
2186,1.070400,-0.093876,0.113228,1.322252,0.083789,0.011870
2187,1.070400,0.351758,0.104310,1.319177,0.083904,0.011851
2188,1.070400,0.746845,0.094483,1.316935,0.083961,0.011851
2189,1.070400,1.043902,0.084017,1.315710,0.083961,0.011851
2190,1.070400,1.211002,0.073169,1.315207,0.083910,0.011851
2191,1.070400,1.239309,0.062184,1.314839,0.083816,0.011851
2192,1.070400,1.148658,0.051298,1.314060,0.083685,0.011851
2193,1.070400,0.977207,0.040739,1.312591,0.083525,0.011851
2194,1.070400,0.757847,0.030733,1.310402,0.083344,0.011851
2195,1.070400,0.499157,0.021502,1.307598,0.083149,0.011851
2196,1.070400,0.187746,0.013261,1.304392,0.082947,0.011851
2197,1.070400,-0.182065,0.006211,1.301191,0.082740,0.011851
2198,1.070400,-0.571326,0.000534,1.298562,0.082533,0.011851
2199,1.070400,-0.896516,-0.003622,1.296862,0.082327,0.011851
2200,1.070400,-1.083230,-0.006147,1.295882,0.082122,0.011851
2201,1.070400,-1.120432,-0.006990,1.295064,0.081918,0.011851
2202,1.070400,-1.052414,-0.006158,1.293964,0.081714,0.011851
2203,1.070400,-0.925899,-0.003732,1.292384,0.081510,0.011851
2204,1.070400,-0.755244,0.000139,1.290255,0.081306,0.011851
2205,1.070400,-0.530227,0.005232,1.287571,0.081103,0.011851
2206,1.070400,-0.242398,0.011262,1.284462,0.080904,0.011851
2207,1.070400,0.093224,0.017893,1.281264,0.080711,0.011805
2208,1.070400,0.428992,0.024756,1.278417,0.080528,0.011805
2209,1.070400,0.703124,0.031467,1.276186,0.080358,0.011805
2210,1.070400,0.882141,0.037650,1.274519,0.080201,0.011805
2211,1.070400,0.977968,0.042959,1.273208,0.080058,0.011805
2212,1.070400,1.008274,0.047098,1.272020,0.079927,0.011805
2213,1.070400,0.957102,0.049842,1.270640,0.079804,0.011805
2214,1.070400,0.791817,0.051043,1.268695,0.079686,0.011805
2215,1.070400,0.508117,0.050641,1.266030,0.079568,0.011805
2216,1.070400,0.145888,0.048664,1.262903,0.079443,0.011805
2217,1.070400,-0.226899,0.045222,1.259844,0.079309,0.011805
2218,1.070400,-0.535559,0.040496,1.257261,0.079162,0.011805
2219,1.070400,-0.724993,0.034722,1.255161,0.079002,0.011805
2220,1.118506,-0.787197,0.028175,1.253256,0.078829,0.011805
2221,1.118506,-0.760175,0.021141,1.251274,0.078646,0.011805
2222,1.118506,-0.685872,0.013906,1.249084,0.078456,0.011805
2223,1.118506,-0.571879,0.006732,1.246613,0.078261,0.011805
2224,1.118506,-0.403306,-0.000155,1.243820,0.078065,0.011805
2225,1.118506,-0.185999,-0.006579,1.240776,0.077871,0.011805
2226,1.118506,0.038531,-0.012416,1.237673,0.077681,0.011789
2227,1.118506,0.222062,-0.017597,1.234675,0.077496,0.011789
2228,1.118506,0.346562,-0.022104,1.231828,0.077318,0.011789
2229,1.118506,0.431991,-0.025961,1.229125,0.077146,0.011789
2230,1.118506,0.505072,-0.029226,1.226568,0.076981,0.011789
2231,1.118506,0.556375,-0.031978,1.224130,0.076822,0.011789
2232,1.118506,0.535606,-0.034303,1.221653,0.076668,0.011789
2233,1.118506,0.405459,-0.036284,1.218932,0.076519,0.011789
2234,1.118506,0.199711,-0.037995,1.215963,0.076375,0.011789
2235,1.118506,0.013551,-0.039487,1.212920,0.076235,0.011789
2236,1.118506,-0.075482,-0.040791,1.209896,0.076098,0.011789
2237,1.118506,-0.081928,-0.041918,1.206881,0.075966,0.011789
2238,1.118506,-0.103165,-0.042856,1.203882,0.075836,0.011789
2239,1.118506,-0.224872,-0.043584,1.200974,0.075709,0.011789
2240,1.118506,-0.426664,-0.044073,1.198348,0.075584,0.011789
2241,1.118506,-0.583988,-0.044297,1.196061,0.075460,0.011789
2242,1.118506,-0.571892,-0.044244,1.193752,0.075336,0.011789
2243,1.118506,-0.372701,-0.043916,1.191056,0.075211,0.011789
2244,1.118506,-0.088055,-0.043345,1.188091,0.075086,0.011789
2245,1.118506,0.149306,-0.042584,1.185164,0.074958,0.011774
2246,1.118506,0.277358,-0.041720,1.182360,0.074829,0.011774
2247,1.118506,0.328918,-0.040858,1.179630,0.074697,0.011774
2248,1.118506,0.368845,-0.040122,1.176966,0.074564,0.011774
2249,1.118506,0.417824,-0.039646,1.174392,0.074431,0.011774
2250,1.118506,0.439577,-0.039556,1.171864,0.074297,0.011774
2251,1.118506,0.395956,-0.039962,1.169266,0.074165,0.011774
2252,1.118506,0.302267,-0.040947,1.166535,0.074036,0.011774
2253,1.118506,0.213464,-0.042548,1.163713,0.073912,0.011774
2254,1.118506,0.154104,-0.044753,1.160851,0.073795,0.011774
2255,1.118506,0.080607,-0.047493,1.157959,0.073686,0.011774
2256,1.118506,-0.071133,-0.050637,1.155072,0.073589,0.011774
2257,1.118506,-0.301810,-0.053999,1.152378,0.073504,0.011774
2258,1.118506,-0.525460,-0.057343,1.150094,0.073432,0.011774
2259,1.118506,-0.640264,-0.060398,1.148108,0.073373,0.011774
2260,1.118506,-0.625223,-0.062876,1.146087,0.073324,0.011774
2261,1.118506,-0.559377,-0.064487,1.143902,0.073283,0.011774
2262,1.118506,-0.537096,-0.064967,1.141671,0.073243,0.011774
2263,1.118506,-0.564328,-0.064094,1.139512,0.073200,0.011774
2264,1.118506,-0.545184,-0.061710,1.137313,0.073147,0.011774
2265,1.118506,-0.377232,-0.057738,1.134780,0.073079,0.011774
2266,1.118506,-0.058055,-0.052189,1.131947,0.072989,0.011774
2267,1.118506,0.303139,-0.045167,1.129317,0.072876,0.011681
2268,1.118506,0.577464,-0.036866,1.127230,0.072741,0.011681
2269,1.118506,0.714715,-0.027561,1.125543,0.072585,0.011681
2270,1.118506,0.754199,-0.017587,1.123992,0.072414,0.011681
2271,1.118506,0.756326,-0.007323,1.122453,0.072234,0.011681
2272,1.118506,0.735314,0.002840,1.120850,0.072054,0.011681
2273,1.118506,0.655943,0.012524,1.119006,0.071879,0.011681
2274,1.118506,0.481389,0.021388,1.116724,0.071715,0.011681
2275,1.118506,0.218188,0.029157,1.114036,0.071565,0.011681
2276,1.118506,-0.084009,0.035637,1.111263,0.071430,0.011681
2277,1.118506,-0.367543,0.040729,1.108786,0.071310,0.011681
2278,1.118506,-0.600132,0.044433,1.106824,0.071201,0.011681
2279,1.118506,-0.777956,0.046845,1.105423,0.071100,0.011681
2280,1.167559,-0.901711,0.048146,1.104498,0.071003,0.011681
2281,1.167559,-0.953481,0.048585,1.103794,0.070909,0.011681
2282,1.167559,-0.898040,0.048454,1.102861,0.070814,0.011681
2283,1.167559,-0.709577,0.048064,1.101244,0.070719,0.011681
2284,1.167559,-0.398607,0.047714,1.098849,0.070622,0.011681
2285,1.167559,-0.014761,0.047670,1.096099,0.070526,0.011681
2286,1.167559,0.376165,0.048138,1.093679,0.070432,0.011672
2287,1.167559,0.724440,0.049249,1.092143,0.070342,0.011672
2288,1.167559,1.012430,0.051046,1.091759,0.070259,0.011672
2289,1.167559,1.235437,0.053484,1.092524,0.070185,0.011672
2290,1.167559,1.366850,0.056432,1.094067,0.070123,0.011672
2291,1.167559,1.353035,0.059686,1.095514,0.070074,0.011672
2292,1.167559,1.152931,0.062984,1.095809,0.070041,0.011672
2293,1.167559,0.780482,0.066027,1.094458,0.070021,0.011672
2294,1.167559,0.302597,0.068509,1.091928,0.070014,0.011672
2295,1.167559,-0.202292,0.070134,1.089289,0.070014,0.011672
2296,1.167559,-0.684147,0.070639,1.087639,0.070017,0.011672
2297,1.167559,-1.120249,0.069821,1.087804,0.070016,0.011672
2298,1.167559,-1.479913,0.067544,1.090116,0.070004,0.011672
2299,1.167559,-1.701959,0.063748,1.094026,0.069974,0.011672
2300,1.167559,-1.719836,0.058456,1.098043,0.069922,0.011672
2301,1.167559,-1.513989,0.051769,1.100514,0.069842,0.011672
2302,1.167559,-1.136360,0.043860,1.100696,0.069737,0.011672
2303,1.167559,-0.681123,0.034957,1.098996,0.069606,0.011672
2304,1.167559,-0.221633,0.025333,1.096357,0.069455,0.011672
2305,1.167559,0.229216,0.015288,1.093733,0.069289,0.011663
2306,1.167559,0.691764,0.005129,1.092091,0.069117,0.011663
2307,1.167559,1.152425,-0.004838,1.092401,0.068945,0.011663
2308,1.167559,1.535254,-0.014329,1.095061,0.068780,0.011663
2309,1.167559,1.749313,-0.023090,1.099301,0.068627,0.011663
2310,1.167559,1.758286,-0.030903,1.103576,0.068490,0.011663
2311,1.167559,1.593439,-0.037593,1.106565,0.068370,0.011663
2312,1.167559,1.304478,-0.043030,1.107642,0.068267,0.011663
2313,1.167559,0.914136,-0.047126,1.106759,0.068178,0.011663
2314,1.167559,0.432922,-0.049837,1.104413,0.068098,0.011663
2315,1.167559,-0.096569,-0.051159,1.101669,0.068024,0.011663
2316,1.167559,-0.599317,-0.051121,1.099729,0.067950,0.011663
2317,1.167559,-1.014619,-0.049788,1.099319,0.067871,0.011663
2318,1.167559,-1.323626,-0.047251,1.100555,0.067784,0.011663
2319,1.167559,-1.524164,-0.043629,1.103077,0.067684,0.011663
2320,1.167559,-1.597440,-0.039062,1.106099,0.067571,0.011663
2321,1.167559,-1.515402,-0.033709,1.108521,0.067444,0.011663
2322,1.167559,-1.274889,-0.027745,1.109415,0.067304,0.011663
2323,1.167559,-0.913569,-0.021356,1.108522,0.067153,0.011663
2324,1.167559,-0.488284,-0.014731,1.106286,0.066993,0.011663
2325,1.167559,-0.043233,-0.008062,1.103521,0.066827,0.011663
2326,1.167559,0.393975,-0.001532,1.101112,0.066660,0.011599
2327,1.167559,0.791880,0.004691,1.099782,0.066494,0.011599
2328,1.167559,1.102785,0.010459,1.099797,0.066332,0.011599
2329,1.167559,1.277208,0.015652,1.100755,0.066175,0.011599
2330,1.167559,1.292091,0.020180,1.101794,0.066025,0.011599
2331,1.167559,1.168570,0.023991,1.102138,0.065881,0.011599
2332,1.167559,0.960547,0.027066,1.101476,0.065744,0.011599
2333,1.167559,0.717885,0.029420,1.099890,0.065613,0.011599
2334,1.167559,0.452058,0.031098,1.097603,0.065486,0.011599
